"bbref_id","season","age","experience","team","league","position","games_played","minutes_played","on_court_plus_minus","off_court_plus_minus","prop_pg","prop_sg","prop_sf","prop_pf","prop_c","minutes_pg","minutes_sg","minutes_sf","minutes_pf","minutes_c"
"parketo01",2011,28,10,"SAS","NBA","PG",78,2528,6.4,-0.4,1,0,0,0,0,2528,0,0,0,0
"parketo01",2012,29,11,"SAS","NBA","PG",60,1923,10.6,6.6,0.99,0.01,0,0,0,1903.77,19.23,0,0,0
"parketo01",2013,30,12,"SAS","NBA","PG",66,2174,10.5,8,0.98,0.02,0,0,0,2130.52,43.48,0,0,0
"parketo01",2014,31,13,"SAS","NBA","PG",68,1997,6.9,-2.5,0.95,0.05,0,0,0,1897.15,99.85,0,0,0
"parketo01",2015,32,14,"SAS","NBA","PG",68,1953,5.6,-1.9,0.98,0.02,0,0,0,1913.94,39.06,0,0,0
"parketo01",2016,33,15,"SAS","NBA","PG",72,1980,10.7,-1.7,0.92,0.08,0,0,0,1821.6,158.4,0,0,0
"parketo01",2017,34,16,"SAS","NBA","PG",63,1587,5.9,-3.4,0.99,0.02,0,0,0,1571.13,31.74,0,0,0
"parketo01",2018,35,17,"SAS","NBA","PG",55,1071,-1.3,-5.8,0.72,0.28,0,0,0,771.12,299.88,0,0,0
"parketo01",2019,36,18,"CHO","NBA","PG",56,1003,-1,0.5,0.64,0.36,0,0,0,641.92,361.08,0,0,0
"braggto01",2004,27,1,"TOT","NBA","PF",15,154,10.3,12.6,0,0,0.06,0.94,0,0,0,9.24,144.76,0
"braggto01",2004,27,1,"HOU","NBA","PF",11,132,14.4,12.9,0,0,0.02,0.98,0,0,0,2.64,129.36,0
"braggto01",2004,27,1,"WAS","NBA","PF",4,22,-16,-10.1,0,0,0.27,0.73,0,0,0,5.94,16.06,0
"braggto01",2005,28,2,"HOU","NBA","PF",7,24,-17,-21.9,0,0,0.32,0.68,0,0,0,7.68,16.32,0
"mcgratr01",2001,21,1,"ORL","NBA","SG",77,3087,4.2,14,0.01,0.95,0.04,0,0,30.87,2932.65,123.48,0,0
"mcgratr01",2002,22,2,"ORL","NBA","SG",76,2912,4.9,11.7,0.02,0.79,0.19,0,0,58.24,2300.48,553.28,0,0
"mcgratr01",2003,23,3,"ORL","NBA","SG",75,2954,3.2,13,0.07,0.74,0.19,0,0,206.78,2185.96,561.26,0,0
"mcgratr01",2004,24,4,"ORL","NBA","SG",67,2675,-6.2,5.3,0.04,0.92,0.05,0,0,107,2461,133.75,0,0
"mcgratr01",2005,25,5,"HOU","NBA","SF",78,3182,4.4,-1.7,0,0.02,0.9,0.07,0,0,63.64,2863.8,222.74,0
"mcgratr01",2006,26,6,"HOU","NBA","SF",47,1745,1.9,6.1,0,0,0.91,0.1,0,0,0,1587.95,174.5,0
"mcgratr01",2007,27,7,"HOU","NBA","SG",71,2539,8.3,7.4,0,0.72,0.28,0,0,0,1828.08,710.92,0,0
"mcgratr01",2008,28,8,"HOU","NBA","SG",66,2440,6.1,1.5,0,0.66,0.32,0.02,0,0,1610.4,780.8,48.8,0
"mcgratr01",2009,29,9,"HOU","NBA","SG",35,1181,2.9,-2.3,0,0.75,0.25,0,0,0,885.75,295.25,0,0
"mcgratr01",2010,30,10,"TOT","NBA","SG",30,673,-9.3,-7.8,0.04,0.65,0.3,0.02,0,26.92,437.45,201.9,13.46,0
"mcgratr01",2010,30,10,"HOU","NBA","SG",6,46,-6.1,-5.7,0,0.89,0.11,0,0,0,40.94,5.06,0,0
"mcgratr01",2010,30,10,"NYK","NBA","SG",24,627,-9.5,-6.8,0.04,0.63,0.31,0.02,0,25.08,395.01,194.37,12.54,0
"mcgratr01",2011,31,11,"DET","NBA","SG",72,1686,-2.7,2,0.02,0.65,0.33,0,0,33.72,1095.9,556.38,0,0
"mcgratr01",2012,32,12,"ATL","NBA","SF",52,837,5.7,2.6,0,0.03,0.94,0.04,0,0,25.11,786.78,33.48,0
"besttr01",2001,28,1,"IND","NBA","PG",77,2457,1.9,5.1,0.99,0.01,0,0,0,2432.43,24.57,0,0,0
"besttr01",2002,29,2,"TOT","NBA","PG",74,1747,-4.4,0.4,1,0,0,0,0,1747,0,0,0,0
"besttr01",2002,29,2,"IND","NBA","PG",44,954,-3.4,-4.5,1,0,0,0,0,954,0,0,0,0
"besttr01",2002,29,2,"CHI","NBA","PG",30,793,-5.6,4.9,1,0,0,0,0,793,0,0,0,0
"besttr01",2003,30,3,"MIA","NBA","PG",72,1807,-6.8,-2.1,1,0,0,0,0,1807,0,0,0,0
"besttr01",2004,31,4,"DAL","NBA","PG",61,762,9,5.1,1,0,0,0,0,762,0,0,0,0
"besttr01",2005,32,5,"NJN","NBA","PG",76,1461,-6.8,-8,1,0,0,0,0,1461,0,0,0,0
"outlatr01",2004,19,1,"POR","NBA","PF",8,19,-61.1,-59.8,0,0,0.89,0.12,0,0,0,16.91,2.28,0
"outlatr01",2005,20,2,"POR","NBA","SF",59,793,-6.4,-2.3,0,0.07,0.64,0.29,0,0,55.51,507.52,229.97,0
"outlatr01",2006,21,3,"POR","NBA","PF",69,1153,-13.8,-4,0,0,0.21,0.68,0.12,0,0,242.13,784.04,138.36
"outlatr01",2007,22,4,"POR","NBA","PF",67,1532,-4.4,1,0,0,0.23,0.76,0.01,0,0,352.36,1164.32,15.32
"outlatr01",2008,23,5,"POR","NBA","PF",82,2186,-3.2,-4.2,0,0,0.19,0.81,0,0,0,415.34,1770.66,0
"outlatr01",2009,24,6,"POR","NBA","SF",81,2246,3.7,-6,0,0,0.66,0.34,0,0,0,1482.36,763.64,0
"outlatr01",2010,25,7,"TOT","NBA","SF",34,730,-4.3,-2.9,0,0.01,0.68,0.31,0,0,7.3,496.4,226.3,0
"outlatr01",2010,25,7,"POR","NBA","SF",11,231,7.3,3.6,0,0,0.19,0.81,0,0,0,43.89,187.11,0
"outlatr01",2010,25,7,"LAC","NBA","SF",23,499,-9.7,-3.1,0,0.02,0.91,0.08,0,0,9.98,454.09,39.92,0
"outlatr01",2011,26,8,"NJN","NBA","SF",82,2358,-8.8,-4.1,0,0,0.83,0.17,0,0,0,1957.14,400.86,0
"outlatr01",2012,27,9,"SAC","NBA","SF",39,500,-5.1,1.1,0,0,0.62,0.38,0,0,0,310,190,0
"outlatr01",2013,28,10,"SAC","NBA","SF",38,444,-5.8,-0.5,0,0,0.7,0.3,0,0,0,310.8,133.2,0
"outlatr01",2014,29,11,"SAC","NBA","SF",63,1065,-4.8,-2.2,0,0.07,0.54,0.38,0.01,0,74.55,575.1,404.7,10.65
"fowlktr01",2002,25,1,"LAC","NBA","SF",22,343,-7.3,-7.3,0,0,0.99,0.01,0,0,0,339.57,3.43,0
"fowlktr01",2003,26,2,"LAC","NBA","SF",37,573,8.4,15.1,0,0.01,0.88,0.12,0,0,5.73,504.24,68.76,0
"fowlktr01",2004,27,3,"DET","NBA","SF",36,261,-5,-12.3,0,0.14,0.77,0.09,0,0,36.54,200.97,23.49,0
"fowlktr01",2005,28,4,"IND","NBA","SF",8,56,-6.3,-7.3,0,0.12,0.8,0.08,0,0,6.72,44.8,4.48,0
"hassetr01",2002,22,1,"CHI","NBA","SG",78,2237,-11.2,-3.7,0,0.74,0.26,0,0,0,1655.38,581.62,0,0
"hassetr01",2003,23,2,"CHI","NBA","SG",82,1999,-10,-9.1,0,0.92,0.07,0,0,0,1839.08,139.93,0,0
"hassetr01",2004,24,3,"MIN","NBA","SG",81,2264,7.2,2.6,0,0.78,0.22,0,0,0,1765.92,498.08,0,0
"hassetr01",2005,25,4,"MIN","NBA","SG",82,2068,-1,-5.3,0,0.78,0.22,0,0,0,1613.04,454.96,0,0
"hassetr01",2006,26,5,"MIN","NBA","SG",77,2514,-2.1,0.1,0,0.71,0.27,0.01,0,0,1784.94,678.78,25.14,0
"hassetr01",2007,27,6,"MIN","NBA","SG",76,2223,-4.2,0.2,0,0.86,0.13,0,0,0,1911.78,288.99,0,0
"hassetr01",2008,28,7,"TOT","NBA","SG",63,773,-7.6,-8,0.01,0.84,0.15,0,0,7.73,649.32,115.95,0,0
"hassetr01",2008,28,7,"DAL","NBA","SG",37,463,-7.4,-14.2,0.01,0.85,0.14,0,0,4.63,393.55,64.82,0,0
"hassetr01",2008,28,7,"NJN","NBA","SG",26,310,-7.9,-2.3,0,0.83,0.17,0,0,0,257.3,52.7,0,0
"hassetr01",2009,29,8,"NJN","NBA","SF",53,1094,-8.4,-7.9,0,0.15,0.8,0.06,0,0,164.1,875.2,65.64,0
"hassetr01",2010,30,9,"NJN","NBA","SF",52,1106,-16.3,-8.4,0.06,0.52,0.4,0.02,0,66.36,575.12,442.4,22.12,0
"arizatr01",2005,19,1,"NYK","NBA","SF",80,1382,-0.6,3.5,0,0.19,0.8,0.01,0,0,262.58,1105.6,13.82,0
"arizatr01",2006,20,2,"TOT","NBA","SF",57,999,0.8,5.6,0,0.11,0.88,0.01,0,0,109.89,879.12,9.99,0
"arizatr01",2006,20,2,"NYK","NBA","SF",36,709,-0.8,7.7,0,0.15,0.85,0,0,0,106.35,602.65,0,0
"arizatr01",2006,20,2,"ORL","NBA","SF",21,290,4.8,6.4,0,0.01,0.94,0.05,0,0,2.9,272.6,14.5,0
"arizatr01",2007,21,3,"ORL","NBA","SG",57,1278,2.7,2.5,0,0.32,0.61,0.07,0,0,408.96,779.58,89.46,0
"arizatr01",2008,22,4,"TOT","NBA","SF",35,546,2.7,-4.4,0,0.03,0.94,0.03,0,0,16.38,513.24,16.38,0
"arizatr01",2008,22,4,"ORL","NBA","SF",11,115,6.2,0.4,0,0.06,0.93,0.01,0,0,6.9,106.95,1.15,0
"arizatr01",2008,22,4,"LAL","NBA","SF",24,431,1.8,-6.6,0,0.02,0.95,0.03,0,0,8.62,409.45,12.93,0
"arizatr01",2009,23,5,"LAL","NBA","SF",82,1999,8.1,-0.1,0,0.04,0.94,0.02,0,0,79.96,1879.06,39.98,0
"arizatr01",2010,24,6,"HOU","NBA","SF",72,2629,-0.7,-0.5,0,0,0.91,0.09,0,0,0,2392.39,236.61,0
"arizatr01",2011,25,7,"NOH","NBA","SF",75,2600,-0.2,-2.9,0,0,0.9,0.1,0,0,0,2340,260,0
"arizatr01",2012,26,8,"NOH","NBA","SF",41,1350,-6.9,-4.6,0,0.11,0.87,0.02,0,0,148.5,1174.5,27,0
"arizatr01",2013,27,9,"WAS","NBA","SF",56,1471,-1.1,3,0,0,0.92,0.08,0,0,0,1353.32,117.68,0
"arizatr01",2014,28,10,"WAS","NBA","SF",77,2723,3.5,7.3,0,0.02,0.92,0.06,0,0,54.46,2505.16,163.38,0
"arizatr01",2015,29,11,"HOU","NBA","SF",82,2930,4,1.3,0,0.01,0.85,0.14,0,0,29.3,2490.5,410.2,0
"arizatr01",2016,30,12,"HOU","NBA","SF",81,2859,0.8,2.5,0,0,0.58,0.41,0.01,0,0,1658.22,1172.19,28.59
"arizatr01",2017,31,13,"HOU","NBA","SF",80,2773,6.3,0.3,0,0.02,0.78,0.21,0,0,55.46,2162.94,582.33,0
"arizatr01",2018,32,14,"HOU","NBA","SF",67,2269,8.1,-1.1,0,0.14,0.81,0.05,0,0,317.66,1837.89,113.45,0
"arizatr01",2019,33,15,"TOT","NBA","SF",69,2349,-7,-1.5,0,0.02,0.7,0.28,0,0,46.98,1644.3,657.72,0
"arizatr01",2019,33,15,"PHO","NBA","SF",26,884,-15.1,-7.8,0,0,0.62,0.38,0,0,0,548.08,335.92,0
"arizatr01",2019,33,15,"WAS","NBA","SF",43,1465,-2.2,1.1,0,0.04,0.74,0.21,0.01,0,58.6,1084.1,307.65,14.65
"hudsotr01",2001,24,1,"ORL","NBA","PG",75,1008,-5.3,-8.5,0.82,0.18,0,0,0,826.56,181.44,0,0,0
"hudsotr01",2002,25,2,"ORL","NBA","PG",81,1854,-1.1,-5.4,0.59,0.4,0,0,0,1093.86,741.6,0,0,0
"hudsotr01",2003,26,3,"MIN","NBA","PG",79,2600,1.9,-1.3,1,0,0,0,0,2600,0,0,0,0
"hudsotr01",2004,27,4,"MIN","NBA","PG",29,503,-5.8,-13.7,1,0,0,0,0,503,0,0,0,0
"hudsotr01",2005,28,5,"MIN","NBA","PG",79,1729,-0.4,-3.5,1,0,0,0,0,1729,0,0,0,0
"hudsotr01",2006,29,6,"MIN","NBA","PG",36,800,-2.3,-0.1,1,0,0,0,0,800,0,0,0,0
"hudsotr01",2007,30,7,"MIN","NBA","PG",34,554,-7,-3.1,1,0,0,0,0,554,0,0,0,0
"hudsotr01",2008,31,8,"GSW","NBA","PG",9,93,-4.6,-6.7,1,0,0,0,0,93,0,0,0,0
"murphtr01",2002,21,1,"GSW","NBA","PF",82,1448,-7.9,-3,0,0,0.02,0.7,0.29,0,0,28.96,1013.6,419.92
"murphtr01",2003,22,2,"GSW","NBA","PF",79,2510,-2.5,-4,0,0,0,0.9,0.1,0,0,0,2259,251
"murphtr01",2004,23,3,"GSW","NBA","PF",28,610,-3.4,-3.2,0,0,0,0.47,0.53,0,0,0,286.7,323.3
"murphtr01",2005,24,4,"GSW","NBA","PF",70,2375,-4.5,-5.2,0,0,0,0.86,0.14,0,0,0,2042.5,332.5
"murphtr01",2006,25,5,"GSW","NBA","PF",74,2516,-3.2,-3.8,0,0,0,0.74,0.26,0,0,0,1861.84,654.16
"murphtr01",2007,26,6,"TOT","NBA","PF",68,1852,-6.8,-6.6,0,0,0,0.69,0.31,0,0,0,1277.88,574.12
"murphtr01",2007,26,6,"GSW","NBA","PF",26,667,-7.1,-7.9,0,0,0.01,0.55,0.44,0,0,6.67,366.85,293.48
"murphtr01",2007,26,6,"IND","NBA","PF",42,1185,-6.6,-5.1,0,0,0,0.77,0.23,0,0,0,912.45,272.55
"murphtr01",2008,27,7,"IND","NBA","PF",75,2106,-1.7,-0.4,0,0,0,0.74,0.26,0,0,0,1558.44,547.56
"murphtr01",2009,28,8,"IND","NBA","PF",73,2482,-1,0.3,0,0,0,0.84,0.16,0,0,0,2084.88,397.12
"murphtr01",2010,29,9,"IND","NBA","PF",72,2344,-6,-6.9,0,0,0,0.69,0.31,0,0,0,1617.36,726.64
"murphtr01",2011,30,10,"TOT","NBA","PF",35,466,-15.2,-15.6,0,0,0,0.71,0.29,0,0,0,330.86,135.14
"murphtr01",2011,30,10,"NJN","NBA","PF",18,288,-10.5,-3.6,0,0,0,0.68,0.32,0,0,0,195.84,92.16
"murphtr01",2011,30,10,"BOS","NBA","PF",17,178,-23.1,-30.5,0,0,0,0.75,0.25,0,0,0,133.5,44.5
"murphtr01",2012,31,11,"LAL","NBA","PF",59,956,0.3,-1.7,0,0,0,0.89,0.11,0,0,0,850.84,105.16
"murphtr01",2013,32,12,"DAL","NBA","PF",14,256,-6.2,-5.9,0,0,0,0.99,0.02,0,0,0,253.44,5.12
"luety01",2001,23,1,"LAL","NBA","PG",38,468,-4.9,-9.9,1,0,0,0,0,468,0,0,0,0
"luety01",2002,24,2,"WAS","NBA","PG",71,1458,-0.6,1.2,0.91,0.09,0,0,0,1326.78,131.22,0,0,0
"luety01",2003,25,3,"WAS","NBA","PG",75,1986,-1.8,-1.4,1,0,0,0,0,1986,0,0,0,0
"luety01",2004,26,4,"ORL","NBA","PG",76,2332,-9.9,-5,1,0,0,0,0,2332,0,0,0,0
"luety01",2005,27,5,"TOT","NBA","PG",70,2007,-12.1,-12.1,1,0.01,0,0,0,2007,20.07,0,0,0
"luety01",2005,27,5,"HOU","NBA","PG",21,479,-6.9,-13.3,0.98,0.02,0,0,0,469.42,9.58,0,0,0
"luety01",2005,27,5,"ATL","NBA","PG",49,1528,-13.6,-4.8,1,0,0,0,0,1528,0,0,0,0
"luety01",2006,28,6,"ATL","NBA","PG",51,1234,-4.4,1.4,1,0,0,0,0,1234,0,0,0,0
"luety01",2007,29,7,"ATL","NBA","PG",56,1488,-6.9,-2.5,0.91,0.09,0,0,0,1354.08,133.92,0,0,0
"luety01",2008,30,8,"TOT","NBA","PG",50,736,-1,-2.8,1,0,0,0,0,736,0,0,0,0
"luety01",2008,30,8,"ATL","NBA","PG",33,564,0.6,3.1,1,0,0,0,0,564,0,0,0,0
"luety01",2008,30,8,"DAL","NBA","PG",17,172,-6.6,-12.3,1,0,0,0,0,172,0,0,0,0
"luety01",2009,31,9,"TOT","NBA","PG",44,521,-1.3,-4.8,1,0,0,0,0,521,0,0,0,0
"luety01",2009,31,9,"MIL","NBA","PG",30,392,0.7,2.2,1,0,0,0,0,392,0,0,0,0
"luety01",2009,31,9,"ORL","NBA","PG",14,129,-7.5,-15.9,1,0,0,0,0,129,0,0,0,0
"chandty01",2002,19,1,"CHI","NBA","C",71,1389,-7.6,3,0,0,0.02,0.54,0.45,0,0,27.78,750.06,625.05
"chandty01",2003,20,2,"CHI","NBA","C",75,1827,-8.5,-5.6,0,0,0,0.34,0.66,0,0,0,621.18,1205.82
"chandty01",2004,21,3,"CHI","NBA","PF",35,782,-10.7,-4.7,0,0,0.01,0.62,0.37,0,0,7.82,484.84,289.34
"chandty01",2005,22,4,"CHI","NBA","C",80,2189,2.6,3.1,0,0,0,0.35,0.66,0,0,0,766.15,1444.74
"chandty01",2006,23,5,"CHI","NBA","C",79,2121,2.8,4,0,0,0,0.01,1,0,0,0,21.21,2121
"chandty01",2007,24,6,"NOK","NBA","C",73,2525,-0.6,3,0,0,0,0,1,0,0,0,0,2525
"chandty01",2008,25,7,"NOH","NBA","C",79,2783,7.9,6.1,0,0,0,0,1,0,0,0,0,2783
"chandty01",2009,26,8,"NOH","NBA","C",45,1445,7.5,8.8,0,0,0,0,1,0,0,0,0,1445
"chandty01",2010,27,9,"CHA","NBA","C",51,1163,-1.2,-3.9,0,0,0,0,1,0,0,0,0,1163
"chandty01",2011,28,10,"DAL","NBA","C",74,2059,7.9,6.6,0,0,0,0.01,0.99,0,0,0,20.59,2038.41
"chandty01",2012,29,11,"NYK","NBA","C",62,2061,3.1,-0.8,0,0,0,0,1,0,0,0,0,2061
"chandty01",2013,30,12,"NYK","NBA","C",66,2164,5.9,3.3,0,0,0,0,1,0,0,0,0,2164
"chandty01",2014,31,13,"NYK","NBA","C",55,1662,0.6,2.9,0,0,0,0,1,0,0,0,0,1662
"chandty01",2015,32,14,"DAL","NBA","C",75,2286,4.5,3.4,0,0,0,0,1,0,0,0,0,2286
"chandty01",2016,33,15,"PHO","NBA","C",66,1618,-11.7,-7.3,0,0,0,0.3,0.7,0,0,0,485.4,1132.6
"chandty01",2017,34,16,"PHO","NBA","C",47,1298,-3.8,3.1,0,0,0,0.05,0.95,0,0,0,64.9,1233.1
"chandty01",2018,35,17,"PHO","NBA","C",46,1151,-10.6,-1.3,0,0,0,0.01,0.99,0,0,0,11.51,1139.49
"chandty01",2019,36,18,"TOT","NBA","C",55,875,-2.1,3.7,0,0,0,0,1,0,0,0,0,875
"chandty01",2019,36,18,"PHO","NBA","C",7,89,-30.6,-22.1,0,0,0,0,1,0,0,0,0,89
"chandty01",2019,36,18,"LAL","NBA","C",48,786,1.3,3.9,0,0,0,0.01,1,0,0,0,7.86,786
"hasleud01",2004,23,1,"MIA","NBA","PF",75,1795,0.2,-0.8,0,0,0.36,0.63,0.01,0,0,646.2,1130.85,17.95
"hasleud01",2005,24,2,"MIA","NBA","PF",80,2675,8.6,3.7,0,0,0,0.98,0.02,0,0,0,2621.5,53.5
"hasleud01",2006,25,3,"MIA","NBA","PF",81,2491,6.5,5.9,0,0,0,0.9,0.1,0,0,0,2241.9,249.1
"hasleud01",2007,26,4,"MIA","NBA","PF",79,2483,0.6,3.6,0,0,0,0.83,0.17,0,0,0,2060.89,422.11
"hasleud01",2008,27,5,"MIA","NBA","PF",49,1805,-9.3,0.3,0,0,0,0.87,0.13,0,0,0,1570.35,234.65
"hasleud01",2009,28,6,"MIA","NBA","PF",75,2560,0.2,0.2,0,0,0,0.87,0.13,0,0,0,2227.2,332.8
"hasleud01",2010,29,7,"MIA","NBA","PF",78,2177,2.3,-1.4,0,0,0.15,0.85,0.01,0,0,326.55,1850.45,21.77
"hasleud01",2011,30,8,"MIA","NBA","PF",13,345,9.8,1.2,0,0,0,1,0,0,0,0,345,0
"hasleud01",2012,31,9,"MIA","NBA","PF",64,1589,4,-5.4,0,0,0,0.89,0.11,0,0,0,1414.21,174.79
"hasleud01",2013,32,10,"MIA","NBA","PF",75,1414,11.7,4.1,0,0,0.7,0.3,0,0,0,989.8,424.2,0
"hasleud01",2014,33,11,"MIA","NBA","PF",46,653,-3.8,-10.9,0,0,0.48,0.3,0.22,0,0,313.44,195.9,143.66
"hasleud01",2015,34,12,"MIA","NBA","PF",62,995,-7.4,-6.2,0,0,0,0.57,0.43,0,0,0,567.15,427.85
"hasleud01",2016,35,13,"MIA","NBA","PF",37,260,-0.7,-2.9,0,0,0.04,0.83,0.14,0,0,10.4,215.8,36.4
"hasleud01",2017,36,14,"MIA","NBA","C",16,130,-26.2,-28.3,0,0,0,0.03,0.97,0,0,0,3.9,126.1
"hasleud01",2018,37,15,"MIA","NBA","C",14,72,1.4,0.4,0,0,0,0.34,0.66,0,0,0,24.48,47.52
"hasleud01",2019,38,16,"MIA","NBA","C",10,74,-18.5,-18.7,0,0,0,0.06,0.94,0,0,0,4.44,69.56
"khryavi01",2005,22,1,"POR","NBA","SF",32,523,-12.1,-8.6,0,0,0.45,0.54,0.02,0,0,235.35,282.42,10.46
"khryavi01",2006,23,2,"POR","NBA","SF",69,1492,-10.6,0.7,0,0,0.64,0.32,0.04,0,0,954.88,477.44,59.68
"khryavi01",2007,24,3,"CHI","NBA","PF",33,231,-3.5,-9.4,0,0,0.25,0.72,0.03,0,0,57.75,166.32,6.93
"khryavi01",2008,25,4,"CHI","NBA","PF",9,105,5.1,8.4,0,0,0.73,0.27,0,0,0,76.65,28.35,0
"bakervi01",2001,29,1,"SEA","NBA","PF",76,2129,-1.2,-2.5,0,0,0,0.53,0.47,0,0,0,1128.37,1000.63
"bakervi01",2002,30,2,"SEA","NBA","C",55,1710,-0.7,-7.2,0,0,0,0.19,0.81,0,0,0,324.9,1385.1
"bakervi01",2003,31,3,"BOS","NBA","C",52,942,-3.9,-4.7,0,0,0,0.02,0.98,0,0,0,18.84,923.16
"bakervi01",2004,32,4,"TOT","NBA","PF",54,1313,-2.6,-1.4,0,0,0,0.64,0.36,0,0,0,840.32,472.68
"bakervi01",2004,32,4,"BOS","NBA","PF",37,1000,-2.8,-1.8,0,0,0,0.82,0.18,0,0,0,820,180
"bakervi01",2004,32,4,"NYK","NBA","PF",17,313,-2.3,-0.7,0,0,0,0.05,0.95,0,0,0,15.65,297.35
"bakervi01",2005,33,5,"TOT","NBA","PF-C",27,204,-19,-20.5,0,0,0.01,0.39,0.61,0,0,2.04,79.56,124.44
"bakervi01",2005,33,5,"NYK","NBA","PF",24,191,-19,-17,0,0,0.01,0.42,0.58,0,0,1.91,80.22,110.78
"bakervi01",2005,33,5,"HOU","NBA","C",3,13,-20.5,-25.4,0,0,0,0,1,0,0,0,0,13
"bakervi01",2006,34,6,"LAC","NBA","C",8,85,11,9.3,0,0,0,0.16,0.84,0,0,0,13.6,71.4
"cartevi01",2001,24,1,"TOR","NBA","SF",75,2979,5.5,11.6,0,0.31,0.68,0.02,0,0,923.49,2025.72,59.58,0
"cartevi01",2002,25,2,"TOR","NBA","SG",60,2385,1.3,4.9,0,0.7,0.29,0,0,0,1669.5,691.65,0,0
"cartevi01",2003,26,3,"TOR","NBA","SG",43,1471,-0.7,9.4,0,0.65,0.35,0,0,0,956.15,514.85,0,0
"cartevi01",2004,27,4,"TOR","NBA","SG",73,2785,-0.1,10.7,0,0.66,0.34,0,0,0,1838.1,946.9,0,0
"cartevi01",2005,28,5,"TOT","NBA","SF-SG",77,2828,0.1,2.7,0,0.37,0.56,0.07,0,0,1046.36,1583.68,197.96,0
"cartevi01",2005,28,5,"TOR","NBA","SG",20,608,-10.2,-10.3,0,0.96,0.03,0,0,0,583.68,18.24,0,0
"cartevi01",2005,28,5,"NJN","NBA","SF",57,2220,3.1,11,0,0.21,0.7,0.08,0,0,466.2,1554,177.6,0
"cartevi01",2006,29,6,"NJN","NBA","SG",79,2906,5.5,15.5,0,0.83,0.17,0,0,0,2411.98,494.02,0,0
"cartevi01",2007,30,7,"NJN","NBA","SG",82,3126,1,7.3,0,0.72,0.26,0.02,0,0,2250.72,812.76,62.52,0
"cartevi01",2008,31,8,"NJN","NBA","SG",76,2959,-2.4,13.1,0.01,0.87,0.1,0.01,0,29.59,2574.33,295.9,29.59,0
"cartevi01",2009,32,9,"NJN","NBA","SG",80,2946,-2.3,1.9,0.03,0.79,0.18,0,0,88.38,2327.34,530.28,0,0
"cartevi01",2010,33,10,"ORL","NBA","SG",75,2310,11.2,7,0,0.85,0.15,0,0,0,1963.5,346.5,0,0
"cartevi01",2011,34,11,"TOT","NBA","SG",73,2051,3.5,1.3,0,0.9,0.1,0,0,0,1845.9,205.1,0,0
"cartevi01",2011,34,11,"ORL","NBA","SG",22,664,13,8.2,0,0.89,0.11,0,0,0,590.96,73.04,0,0
"cartevi01",2011,34,11,"PHO","NBA","SG",51,1387,-0.8,0,0,0.91,0.09,0,0,0,1262.17,124.83,0,0
"cartevi01",2012,35,12,"DAL","NBA","SG",61,1542,7.6,12.2,0,0.42,0.58,0,0,0,647.64,894.36,0,0
"cartevi01",2013,36,13,"DAL","NBA","SF",81,2093,4.7,11.3,0,0.29,0.69,0.02,0,0,606.97,1444.17,41.86,0
"cartevi01",2014,37,14,"DAL","NBA","SG",81,1973,2.7,0.5,0,0.3,0.7,0,0,0,591.9,1381.1,0,0
"cartevi01",2015,38,15,"MEM","NBA","SG",66,1091,0.1,-4.7,0,0.3,0.68,0.02,0,0,327.3,741.88,21.82,0
"cartevi01",2016,39,16,"MEM","NBA","SG",60,1005,-3,-0.9,0.03,0.59,0.36,0.02,0,30.15,592.95,361.8,20.1,0
"cartevi01",2017,40,17,"MEM","NBA","SF",73,1799,4.6,7,0,0.32,0.65,0.02,0,0,575.68,1169.35,35.98,0
"cartevi01",2018,41,18,"SAC","NBA","SF",58,1026,-4.3,4.5,0,0.04,0.52,0.44,0,0,41.04,533.52,451.44,0
"cartevi01",2019,42,19,"ATL","NBA","SF",76,1330,-6.5,-0.9,0,0.01,0.44,0.56,0,0,13.3,585.2,744.8,0
"potapvi01",2001,25,1,"BOS","NBA","C",82,1901,-2.4,0.1,0,0,0,0.01,0.99,0,0,0,19.01,1881.99
"potapvi01",2002,26,2,"BOS","NBA","C",79,1343,-3,-8,0,0,0,0.03,0.97,0,0,0,40.29,1302.71
"potapvi01",2003,27,3,"SEA","NBA","C",26,403,-7.4,-8.5,0,0,0,0.17,0.83,0,0,0,68.51,334.49
"potapvi01",2004,28,4,"SEA","NBA","C",65,1419,-3.4,-4.3,0,0,0,0,1,0,0,0,0,1419
"potapvi01",2005,29,5,"SEA","NBA","C",33,335,-3.6,-6.9,0,0,0,0.04,0.97,0,0,0,13.4,324.95
"potapvi01",2006,30,6,"TOT","NBA","C",33,353,-9.9,-9.6,0,0,0,0,1,0,0,0,0,353
"potapvi01",2006,30,6,"SEA","NBA","C",24,321,-7.9,-5,0,0,0,0,1,0,0,0,0,321
"potapvi01",2006,30,6,"SAC","NBA","C",9,32,-30,-32,0,0,0,0,1,0,0,0,0,32
"potapvi01",2007,31,7,"SAC","NBA","C",3,13,-17.9,-16.1,0,0,0,0,1,0,0,0,0,13
"divacvl01",2001,32,1,"SAC","NBA","C",81,2420,5.8,-0.9,0,0,0,0,1,0,0,0,0,2420
"divacvl01",2002,33,2,"SAC","NBA","C",80,2420,9.3,3.5,0,0,0,0,1,0,0,0,0,2420
"divacvl01",2003,34,3,"SAC","NBA","C",80,2384,9.6,7.4,0,0,0,0,1,0,0,0,0,2384
