BBREF_ID,SEASON,BLEND,SEASON_PLUS_1,SEASON_PLUS_2,SEASON_PLUS_3,SEASON_PLUS_4,SEASON_PLUS_5,SALARY,SALARY_PROP_CAP,AGE,EXPERIENCE,TEAM,POSITION,GAMES_PLAYED,MINUTES_PLAYED,ON_COURT_PLUS_MINUS,OFF_COURT_PLUS_MINUS,PROP_PG,PROP_SG,PROP_SF,PROP_PF,PROP_C,MINUTES_PG,MINUTES_SG,MINUTES_SF,MINUTES_PF,MINUTES_C,POSITION_MINUTES,POSITION_NUMERIC,ADVANCED_POSITION_CLUSTER,ORPM,DRPM,RPM,WINS
hansbty01,2015-2016,-1.58,,,,,,1185784.0,0.0169397714285714,30,7,CHO,PF,44,343,-4.5,-8.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,0.0,294.98,48.02,PF,4.14,Big,-0.96,-0.06,-1.02,0.45
hardeja01,2015-2016,5.16,6.573333333333331,8.10666666666667,8.84,,,15756438.0,0.225091971428571,26,7,HOU,SG,82,3125,1.7,7.6,0.02,0.77,0.21,0.01,0.0,62.5,2406.25,656.25,31.25,0.0,SG,2.23,Guard,5.37,-0.98,4.39,15.07
hendege02,2015-2016,-3.24,-3.65333333333333,,,,,6000000.0,0.0857142857142857,28,7,POR,SG,72,1431,0.9,0.2,0.0,0.8,0.2,0.0,0.0,0.0,1144.8,286.2,0.0,0.0,SG,2.2,Wing,-1.64,-1.57,-3.21,-0.08
hilljo01,2015-2016,-0.36,-5.06666666666667,,,,,4000000.0,0.0571428571428571,28,7,IND,C,73,1513,1.1,-1.3,0.0,0.0,0.0,0.26,0.74,0.0,0.0,0.0,393.38,1119.62,C,4.74,Big,-1.22,1.03,-0.19,2.77
holidjr01,2015-2016,1.6533333333333302,1.78,3.1866666666666696,4.0066666666666695,,,10595507.0,0.151364385714286,25,7,NOP,PG,65,1831,0.4,8.1,0.32,0.65,0.03,0.0,0.0,585.92,1190.15,54.93,0.0,0.0,SG,1.71,Guard,2.57,-0.94,1.63,5.62
jennibr01,2015-2016,-1.34,-1.8333333333333302,-3.3133333333333304,,,,8344497.0,0.11920710000000001,26,7,TOT,PG,48,868,0.6,1.3,1.0,0.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-0.47,-0.84,-1.31,1.01
jerebjo01,2015-2016,-0.893333333333333,-1.3866666666666698,0.15333333333333302,-0.12666666666666698,,,5000000.0,0.0714285714285714,28,6,BOS,PF,78,1176,3.0,-0.3,0.0,0.0,0.06,0.78,0.16,0.0,0.0,70.56,917.28,188.16,PF,4.1,Wing,-1.34,1.0,-0.34,2.13
johnsja01,2015-2016,-1.27333333333333,2.50666666666667,1.48,-1.46666666666667,,,2500000.0,0.0357142857142857,28,7,TOR,PF,57,926,0.6,-5.6,0.0,0.0,0.03,0.84,0.13,0.0,0.0,27.78,777.84,120.38,PF,4.1,Wing,-2.33,0.72,-1.61,0.87
lawsoty01,2015-2016,-4.66666666666667,-0.913333333333333,,,,,12669553.0,0.180993614285714,28,7,TOT,PG,66,1411,-6.1,-8.7,1.0,0.0,0.0,0.0,0.0,1411.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-3.25,-1.45,-4.7,-1.46
meeksjo01,2015-2016,-2.38666666666667,-1.7,-2.86,-1.13333333333333,,,6270000.0,0.0895714285714286,28,7,DET,SG,3,43,9.7,9.4,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,SG,2.0,Wing,-0.81,-0.72,-1.53,0.04
millspa02,2015-2016,1.6666666666666698,1.28,-0.626666666666667,-0.0733333333333333,,,3578947.0,0.0511278142857143,27,7,SAS,PG,81,1662,11.9,0.8,1.0,0.0,0.0,0.0,0.0,1662.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.01,-0.36,1.65,5.05
rubiori01,2015-2016,3.39333333333333,1.9266666666666699,2.16,0.893333333333333,,,12365000.0,0.176642857142857,25,5,MIN,PG,76,2323,0.1,8.3,1.0,0.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.25,1.89,4.14,10.72
teaguje01,2015-2016,-0.36,1.72666666666667,0.5266666666666671,-1.32666666666667,,,8000000.0,0.11428571428571402,27,7,ATL,PG,79,2255,1.1,-5.9,0.94,0.06,0.0,0.0,0.0,2119.7,135.3,0.0,0.0,0.0,PG,1.06,Guard,1.12,-1.81,-0.69,3.53
thornma01,2015-2016,-1.4466666666666699,-4.36666666666667,,,,,1437107.0,0.0205301,28,7,TOT,SG,61,1109,0.4,0.7,0.03,0.86,0.11,0.0,0.0,33.27,953.74,121.99,0.0,0.0,SG,2.08,Wing,-0.6,-0.52,-1.12,1.46
templga01,2015-2016,-0.566666666666667,-0.3,-1.8866666666666698,-0.766666666666667,,,1100602.0,0.0157228857142857,29,6,WAS,SF,80,1951,0.5,2.0,0.01,0.54,0.42,0.03,0.0,19.51,1053.54,819.42,58.53,0.0,SG,2.47,Wing,-1.24,0.89,-0.35,3.54
matthwe02,2015-2016,0.566666666666667,0.166666666666667,-1.66,-0.873333333333333,,,16400000.0,0.234285714285714,29,7,DAL,SF,78,2644,2.0,6.4,0.0,0.35,0.63,0.02,0.0,0.0,925.4,1665.72,52.88,0.0,SF,2.67,Wing,1.95,-1.35,0.6,5.97
prigipa01,2015-2016,-0.4866666666666671,,,,,,981348.0,0.0140192571428571,38,4,LAC,PG,59,823,-3.9,-10.3,0.98,0.02,0.0,0.0,0.0,806.54,16.46,0.0,0.0,0.0,PG,1.02,Guard,-1.28,0.35,-0.93,1.12
geeal01,2015-2016,-1.6866666666666699,-2.65333333333333,,,,,1375000.0,0.0196428571428571,28,7,NOP,SF,73,1632,-4.4,-0.9,0.0,0.14,0.83,0.03,0.0,0.0,228.48,1354.56,48.96,0.0,SF,2.89,Wing,-2.89,0.76,-2.13,1.06
walljo01,2015-2016,2.88,2.87333333333333,1.28,-1.11333333333333,,,15851950.0,0.226456428571429,25,6,WAS,PG,77,2784,1.0,4.8,0.79,0.21,0.0,0.0,0.0,2199.36,584.64,0.0,0.0,0.0,PG,1.21,Guard,2.6,0.12,2.72,10.62
bledser01,2015-2016,2.06666666666667,2.2266666666666697,2.4,3.62,,,13086957.0,0.186956528571429,26,6,PHO,PG,31,1059,-2.8,6.2,1.0,0.0,0.0,0.0,0.0,1059.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,1.31,0.39,1.7,3.32
turneev01,2015-2016,-1.30666666666667,-2.7933333333333303,-2.7,-2.2933333333333303,,,3425510.0,0.0489358571428571,27,6,BOS,SG,81,2271,1.9,-3.4,0.0,0.3,0.67,0.03,0.0,0.0,681.3,1521.57,68.13,0.0,SF,2.73,Wing,-1.84,0.23,-1.61,2.25
bradlav01,2015-2016,0.12,-1.6066666666666698,-3.2066666666666697,-3.1866666666666696,,,7730337.0,0.11043338571428599,25,6,BOS,SG,76,2536,4.5,3.3,0.1,0.76,0.14,0.0,0.0,253.6,1927.36,355.04,0.0,0.0,SG,2.04,Wing,1.32,-1.24,0.08,5.31
anderja01,2015-2016,-3.96666666666667,,,,,,1015421.0,0.0145060142857143,26,5,SAC,SG,51,721,-4.8,-2.5,0.0,0.32,0.64,0.03,0.0,0.0,230.72,461.44,21.63,0.0,SF,2.68,Wing,-3.45,-0.4,-3.85,-0.35
stephla01,2015-2016,-2.34,-2.88666666666667,-2.04,,,,9000000.0,0.128571428571429,25,6,TOT,SF,69,1372,-2.0,-3.7,0.0,0.22,0.69,0.09,0.0,0.0,301.84,946.68,123.48,0.0,SF,2.87,Wing,-1.21,-1.6,-2.81,0.27
johnswe01,2015-2016,0.7866666666666671,-1.38,-0.4133333333333329,-4.26,,,1100600.0,0.0157228571428571,28,6,LAC,SF,80,1666,2.4,-3.5,0.0,0.01,0.6,0.38,0.0,0.0,16.66,999.6,633.08,0.0,SF,3.34,Wing,-1.12,2.05,0.93,4.34
aminual01,2015-2016,1.22,0.48,1.7,1.4266666666666699,,,7500000.0,0.107142857142857,25,6,POR,SF,82,2341,1.5,1.9,0.0,0.0,0.56,0.44,0.01,0.0,0.0,1310.96,1030.04,23.41,SF,3.49,Wing,0.11,1.62,1.73,7.34
haywago01,2015-2016,2.7666666666666697,3.44,-4.98,0.4466666666666671,,,15409570.0,0.220136714285714,25,6,UTA,SF,80,2893,1.3,-2.1,0.0,0.12,0.86,0.03,0.0,0.0,347.16,2487.98,86.79,0.0,SF,2.94,Wing,2.92,-0.02,2.9,10.5
babbilu01,2015-2016,-2.37333333333333,-0.23333333333333303,-2.10666666666667,,,,1100000.0,0.0157142857142857,26,6,NOP,SF,47,845,-2.9,1.3,0.0,0.0,0.28,0.66,0.06,0.0,0.0,236.6,557.7,50.7,PF,3.78,Wing,-0.1,-2.01,-2.11,0.56
georgpa01,2015-2016,4.78666666666667,2.65333333333333,2.7666666666666697,6.87333333333333,,,17120106.0,0.244572942857143,25,6,IND,SF,81,2819,3.2,4.7,0.0,0.0,0.61,0.39,0.01,0.0,0.0,1719.59,1099.41,28.19,SF,3.44,Wing,3.35,1.58,4.93,14.66
favorde01,2015-2016,2.01333333333333,-0.5,1.25333333333333,3.1666666666666696,,,11933333.0,0.170476185714286,24,6,UTA,PF,62,1983,1.8,0.0,0.0,0.0,0.0,0.46,0.54,0.0,0.0,0.0,912.18,1070.82,C,4.54,Big,-0.13,1.8,1.67,5.71
couside01,2015-2016,4.08666666666667,5.0,4.27333333333333,2.86666666666667,,,14728844.0,0.210412057142857,25,6,SAC,C,65,2246,0.1,6.9,0.0,0.0,0.0,0.13,0.87,0.0,0.0,0.0,291.98,1954.02,C,4.87,Big,1.58,3.25,4.83,12.03
davised01,2015-2016,2.8333333333333304,-2.7133333333333303,0.686666666666667,1.98666666666667,,,7000000.0,0.1,26,6,POR,PF,81,1684,1.5,1.2,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,926.2,757.8,PF,4.45,Big,-0.02,2.62,2.6,6.05
monrogr01,2015-2016,0.9733333333333329,1.7,-0.3733333333333329,-3.00666666666667,,,16400000.0,0.234285714285714,25,6,MIL,C,79,2314,-2.3,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2314.0,C,5.0,Big,0.53,0.18,0.71,5.53
whiteha01,2015-2016,1.78666666666667,1.18666666666667,0.3933333333333329,1.33333333333333,,,981348.0,0.0140192571428571,26,4,MIA,C,73,2125,2.4,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2125.0,C,5.0,Big,-1.51,2.94,1.43,5.96
pattepa01,2015-2016,1.6866666666666699,1.84,-0.74,-4.06,,,6268675.0,0.0895525,26,6,TOR,PF,79,2020,9.9,10.3,0.0,0.0,0.15,0.85,0.0,0.0,0.0,303.0,1717.0,0.0,PF,3.85,Wing,2.19,-0.16,2.03,6.24
aldrico01,2015-2016,4.09333333333333,0.20666666666666697,-2.94,,,,1100600.0,0.0157228571428571,27,6,LAC,C,60,800,0.3,-5.1,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,24.0,776.0,C,4.97,Big,-0.72,4.46,3.74,3.42
bjeline01,2015-2016,0.19333333333333302,0.4533333333333329,0.806666666666667,1.8666666666666698,,,4000000.0,0.0571428571428571,27,1,MIN,PF,60,1075,-5.2,-2.6,0.0,0.0,0.0,0.94,0.06,0.0,0.0,0.0,1010.5,64.5,PF,4.06,Wing,0.06,0.08,0.14,2.24
booketr01,2015-2016,1.5,-0.16,-1.11333333333333,,,,4775000.0,0.0682142857142857,28,6,UTA,PF,79,1632,2.5,1.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,1566.72,65.28,PF,4.04,Big,-0.82,2.37,1.55,4.59
pleisti01,2015-2016,-3.15333333333333,,,,,,3000000.0,0.0428571428571429,26,1,UTA,C,12,82,-4.3,-6.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,C,5.0,Big,-1.1,0.42,-0.68,0.12
serapke01,2015-2016,-2.95333333333333,-3.87333333333333,,,,,2800000.0,0.04,26,6,NYK,C,48,526,-9.1,-7.2,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,15.78,510.22,C,4.97,Big,-3.79,1.56,-2.23,0.29
vasqugr01,2015-2016,-5.0333333333333306,-3.93333333333333,,,,,6600000.0,0.0942857142857143,29,6,MIL,PG,23,460,-9.2,-5.8,0.82,0.18,0.0,0.0,0.0,377.2,82.8,0.0,0.0,0.0,PG,1.18,Guard,-1.75,-2.35,-4.1,-0.27
evansje01,2015-2016,-1.8066666666666698,-3.9,,,,,1100602.0,0.0157228857142857,28,6,DAL,SF,30,251,-4.4,-4.5,0.0,0.02,0.53,0.43,0.03,0.0,5.02,133.03,107.93,7.53,SF,3.5,Wing,-1.59,0.18,-1.41,0.27
mozgoti01,2015-2016,-3.2266666666666697,-3.26,-2.14666666666667,,,,4950000.0,0.0707142857142857,29,6,CLE,C,76,1326,1.2,-7.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1326.0,C,5.0,Big,-3.85,-0.39,-4.24,-0.91
linje01,2015-2016,-0.92,1.03333333333333,-5.63333333333333,-2.89333333333333,,,2100000.0,0.03,27,6,CHO,SG,78,2048,2.4,-0.9,0.37,0.63,0.0,0.0,0.0,757.76,1290.24,0.0,0.0,0.0,SG,1.63,Guard,-0.65,-0.18,-0.83,2.95
sloando01,2015-2016,-1.8533333333333302,,,,,,1015421.0,0.0145060142857143,28,5,BRK,PG,61,1318,-5.2,3.6,0.94,0.06,0.0,0.0,0.0,1238.92,79.08,0.0,0.0,0.0,PG,1.06,Guard,0.11,-1.69,-1.58,1.3
smithis01,2015-2016,-1.3,0.0866666666666667,-0.613333333333333,-1.9,,,1100602.0,0.0157228857142857,27,6,TOT,PG,77,2239,-7.8,-0.7,0.99,0.01,0.0,0.0,0.0,2216.61,22.39,0.0,0.0,0.0,PG,1.01,Guard,0.32,-1.42,-1.1,2.95
marjabo01,2015-2016,2.93333333333333,0.98,0.4533333333333329,1.27333333333333,,,1200000.0,0.0171428571428571,27,1,SAS,C,54,508,5.9,-6.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,508.0,C,5.0,Big,1.75,0.85,2.6,1.77
teletmi01,2015-2016,-0.48,-2.62666666666667,-1.16,,,,5500000.0,0.0785714285714286,30,4,PHO,PF,79,1686,-5.8,2.7,0.0,0.0,0.04,0.84,0.13,0.0,0.0,67.44,1416.24,219.18,PF,4.13,Wing,2.05,-2.52,-0.47,2.94
millean02,2015-2016,-1.8333333333333302,,,,,,1896031.0,0.0270861571428571,39,16,TOT,PG,39,461,4.5,0.6,0.93,0.08,0.0,0.0,0.0,428.73,36.88,0.0,0.0,0.0,PG,1.09,Guard,0.3,-1.6,-1.3,0.49
millemi01,2015-2016,-2.10666666666667,-2.42,,,,,4354127.0,0.0622018142857143,35,16,DEN,SF,47,373,-12.8,-10.7,0.0,0.0,0.48,0.52,0.01,0.0,0.0,179.04,193.96,3.73,PF,3.57,Wing,-1.58,-0.23,-1.81,0.31
mohamna01,2015-2016,-4.87333333333333,,,,,,352750.0,0.0050392857142857106,38,16,OKC,C,5,19,-12.7,-20.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,C,5.0,Big,-1.1,0.39,-0.71,0.03
nowitdi01,2015-2016,2.1,-0.26,1.36,-3.7,,,8333334.0,0.11904762857142899,37,16,DAL,PF,75,2364,3.1,7.8,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,1583.88,780.12,PF,4.33,Big,2.14,0.56,2.7,8.36
allenla01,2015-2016,-0.23333333333333303,-2.41333333333333,,,,,3700000.0,0.0528571428571429,26,5,IND,PF,79,1599,6.2,7.0,0.0,0.0,0.01,0.89,0.11,0.0,0.0,15.99,1423.11,175.89,PF,4.14,Big,-1.2,1.15,-0.05,3.07
biyombi01,2015-2016,0.0,-2.44,-3.9,-2.2333333333333303,,,3000000.0,0.0428571428571429,23,5,TOR,C,82,1808,4.1,-1.3,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,72.32,1735.68,C,4.96,Big,-2.97,3.02,0.05,3.46
burksal01,2015-2016,-2.1733333333333302,-3.6733333333333302,-2.48666666666667,-3.03333333333333,,,9213484.0,0.13162120000000002,24,5,UTA,SG,31,797,-1.4,-4.1,0.3,0.69,0.0,0.0,0.0,239.1,549.93,0.0,0.0,0.0,SG,1.68,Wing,-1.02,-0.99,-2.01,0.54
butleji01,2015-2016,4.0066666666666695,6.71333333333333,5.926666666666669,4.12,,,15260000.0,0.218,26,5,CHI,SG,67,2474,-0.7,2.4,0.01,0.81,0.18,0.0,0.0,24.74,2003.94,445.32,0.0,0.0,SG,2.17,Wing,3.12,0.89,4.01,11.06
coleno01,2015-2016,-3.6666666666666696,-4.76,,,,,3036927.0,0.0433846714285714,27,5,NOP,PG,45,1198,-5.4,-2.1,0.94,0.06,0.0,0.0,0.0,1126.12,71.88,0.0,0.0,0.0,PG,1.06,Guard,-1.44,-2.21,-3.65,-0.4
farieke01,2015-2016,0.18666666666666698,-0.813333333333333,-1.8066666666666698,-0.5133333333333329,,,11235955.0,0.160513642857143,26,5,DEN,PF,67,1694,-3.9,-1.3,0.0,0.0,0.01,0.8,0.2,0.0,0.0,16.94,1355.2,338.8,PF,4.23,Big,0.74,-0.91,-0.17,3.16
goudean01,2015-2016,-2.2466666666666697,,,,,,200600.0,0.00286571428571429,27,3,HOU,PG,8,50,16.4,16.6,0.99,0.01,0.0,0.0,0.0,49.5,0.5,0.0,0.0,0.0,PG,1.01,Guard,-1.15,-0.42,-1.57,0.05
hamiljo02,2015-2016,-2.7933333333333303,,,,,,119462.0,0.0017066,25,5,NOP,SF,11,304,-9.8,-6.4,0.0,0.24,0.66,0.1,0.0,0.0,72.96,200.64,30.4,0.0,SF,2.86,Wing,-1.06,-2.03,-3.09,0.01
harrito02,2015-2016,0.74,1.02666666666667,1.06666666666667,1.26666666666667,,,16000000.0,0.22857142857142898,23,5,TOT,PF,76,2513,0.3,1.4,0.0,0.0,0.33,0.67,0.0,0.0,0.0,829.29,1683.71,0.0,PF,3.67,Wing,-0.25,0.86,0.61,5.88
irvinky01,2015-2016,0.133333333333333,2.2,3.66,4.9,,,14746000.0,0.21065714285714301,23,5,CLE,PG,53,1667,6.4,-0.2,0.99,0.02,0.0,0.0,0.0,1650.33,33.34,0.0,0.0,0.0,PG,1.03,Guard,2.08,-2.68,-0.6,2.59
jacksre01,2015-2016,1.73333333333333,-2.82,-0.706666666666667,0.0866666666666667,,,14000000.0,0.2,25,5,DET,PG,79,2424,2.4,5.2,1.0,0.0,0.0,0.0,0.0,2424.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,3.27,-1.82,1.45,7.0
josepco01,2015-2016,-0.846666666666667,-1.8933333333333302,-0.946666666666667,0.4266666666666671,,,7000000.0,0.1,24,5,TOR,SG,80,2046,6.8,4.2,0.43,0.57,0.0,0.0,0.0,879.78,1166.22,0.0,0.0,0.0,SG,1.57,Guard,-0.68,-0.09,-0.77,2.91
kanteen01,2015-2016,-0.72,-0.8533333333333329,0.74,-0.753333333333333,,,16400000.0,0.234285714285714,23,5,OKC,C,82,1721,3.6,-6.4,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0,120.47,1600.53,C,4.93,Big,1.27,-1.5,-0.23,3.15
knighbr03,2015-2016,-1.46,-5.0466666666666695,-4.17333333333333,,,,12000000.0,0.17142857142857096,24,5,PHO,SG,52,1870,-6.4,1.7,0.37,0.59,0.04,0.0,0.0,691.9,1103.3,74.8,0.0,0.0,SG,1.67,Guard,0.44,-2.48,-2.04,1.32
leonaka01,2015-2016,8.14666666666667,7.35333333333333,2.50666666666667,3.8266666666666698,,,16500000.0,0.23571428571428601,24,5,SAS,SF,72,2380,14.3,7.2,0.0,0.05,0.9,0.06,0.0,0.0,119.0,2142.0,142.8,0.0,SF,3.04,Wing,4.19,3.88,8.07,16.74
leuerjo01,2015-2016,-0.4466666666666671,-0.5333333333333329,-2.46,-2.59333333333333,,,1035000.0,0.0147857142857143,26,5,PHO,PF,67,1255,-2.9,6.4,0.0,0.0,0.0,0.58,0.42,0.0,0.0,0.0,727.9,527.1,PF,4.42,Big,-1.14,0.97,-0.17,2.45
macksh01,2015-2016,-0.886666666666667,-2.46,-1.3666666666666698,-4.28666666666667,,,2433333.0,0.034761900000000005,25,5,TOT,PG,52,1058,4.5,2.0,0.92,0.08,0.0,0.0,0.0,973.36,84.64,0.0,0.0,0.0,PG,1.08,Guard,-0.27,-0.46,-0.73,1.53
mirotni01,2015-2016,1.47333333333333,1.62,2.3,1.1,,,5543725.0,0.0791960714285714,24,2,CHI,PF,66,1646,0.0,2.9,0.0,0.0,0.02,0.86,0.12,0.0,0.0,32.92,1415.56,197.52,PF,4.1,Wing,0.88,0.73,1.61,4.99
mooreet01,2015-2016,-1.23333333333333,-1.6466666666666698,-0.833333333333333,-2.44666666666667,,,1015421.0,0.0145060142857143,26,5,CHI,SG,59,1263,-1.1,0.8,0.32,0.66,0.02,0.0,0.0,404.16,833.58,25.26,0.0,0.0,SG,1.7,Guard,-0.51,-0.44,-0.95,1.75
morrima02,2015-2016,-1.31333333333333,0.9066666666666671,-1.00666666666667,-2.84666666666667,,,8000000.0,0.11428571428571402,26,5,TOT,PF,64,1629,-3.3,0.7,0.0,0.0,0.0,0.85,0.15,0.0,0.0,0.0,1384.65,244.35,PF,4.15,Big,-1.47,0.9,-0.57,2.71
morrima03,2015-2016,1.14,0.18,-1.82,-1.04,,,5000000.0,0.0714285714285714,26,5,DET,SF,80,2856,2.3,6.7,0.0,0.0,0.91,0.09,0.0,0.0,0.0,2598.96,257.04,0.0,SF,3.09,Wing,0.85,0.51,1.36,8.05
motiedo01,2015-2016,-2.18,-3.2,-4.34,,,,2288205.0,0.0326886428571429,25,4,HOU,PF,37,547,3.5,4.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,0.0,470.42,76.58,PF,4.14,Wing,-1.8,0.68,-1.12,0.71
parsoch01,2015-2016,0.953333333333333,-3.92666666666667,-1.76666666666667,-3.03333333333333,,,15361500.0,0.21945,27,5,DAL,SF,61,1799,0.5,1.2,0.0,0.0,0.66,0.34,0.0,0.0,0.0,1187.34,611.66,0.0,SF,3.34,Wing,0.71,-0.23,0.48,3.94
shumpim01,2015-2016,-0.0533333333333333,-1.19333333333333,-2.3066666666666698,-1.75333333333333,,,9000000.0,0.128571428571429,25,5,CLE,SG,54,1316,8.8,3.4,0.02,0.78,0.2,0.0,0.0,26.32,1026.48,263.2,0.0,0.0,SG,2.18,Wing,-1.24,1.26,0.02,2.56
singlky01,2015-2016,-2.63333333333333,-3.53333333333333,-4.73333333333333,,,,5000000.0,0.0714285714285714,27,4,OKC,SF,68,977,-0.1,-9.8,0.0,0.08,0.78,0.14,0.0,0.0,78.16,762.06,136.78,0.0,SF,3.06,Wing,-2.68,-0.02,-2.7,0.27
thomais02,2015-2016,1.8266666666666698,3.02,-4.55333333333333,-4.9666666666666694,,,6912869.0,0.0987552714285714,26,5,BOS,PG,82,2644,4.2,3.0,1.0,0.0,0.0,0.0,0.0,2644.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,3.13,-1.89,1.24,7.58
thomptr01,2015-2016,1.4133333333333302,0.5,-3.35333333333333,-1.8066666666666698,,,14260870.0,0.20372671428571398,24,5,CLE,PF,82,2269,8.5,4.7,0.0,0.0,0.0,0.77,0.23,0.0,0.0,0.0,1747.13,521.87,PF,4.23,Big,0.13,1.24,1.37,6.3
thompkl01,2015-2016,1.4133333333333302,1.6533333333333302,1.00666666666667,-0.653333333333333,,,15500000.0,0.221428571428571,25,5,GSW,SG,80,2666,15.2,12.7,0.0,0.58,0.4,0.02,0.0,0.0,1546.28,1066.4,53.32,0.0,SG,2.44,Wing,2.38,-0.61,1.77,8.7
valanjo01,2015-2016,0.46666666666666706,-0.19333333333333302,1.16,0.873333333333333,,,4660482.0,0.0665783142857143,23,4,TOR,C,60,1557,3.9,-1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1557.0,C,5.0,Big,-0.49,0.64,0.15,3.15
vucevni01,2015-2016,1.10666666666667,0.813333333333333,2.38666666666667,5.75333333333333,,,11250000.0,0.160714285714286,25,5,ORL,C,65,2037,-1.5,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2037.0,C,5.0,Big,-0.19,0.95,0.76,4.99
walkeke02,2015-2016,3.05333333333333,2.98666666666667,3.60666666666667,2.9,,,12000000.0,0.17142857142857096,25,5,CHO,PG,81,2885,4.0,4.3,1.0,0.0,0.0,0.0,0.0,2885.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.93,-0.35,2.58,10.38
willide02,2015-2016,-2.99333333333333,-4.0066666666666695,-6.60666666666667,,,,4900000.0,0.07,24,5,NYK,SF,80,1435,-7.2,-6.8,0.0,0.0,0.47,0.53,0.0,0.0,0.0,674.45,760.55,0.0,PF,3.53,Wing,-0.89,-2.3,-3.19,-0.06
thomala01,2015-2016,-2.28,-4.3,-2.76,-4.3,,,1650000.0,0.0235714285714286,27,5,NYK,PF,59,1313,-0.3,3.8,0.0,0.0,0.13,0.87,0.0,0.0,0.0,170.69,1142.31,0.0,PF,3.87,Wing,-0.66,-1.16,-1.82,1.05
smithgr02,2015-2016,-2.62,,,,,,247623.0,0.0035374714285714296,25,5,MIN,PF,18,192,-17.3,-14.7,0.0,0.0,0.0,0.39,0.61,0.0,0.0,0.0,74.88,117.12,C,4.61,Big,-1.51,-0.27,-1.78,0.16
anderal01,2015-2016,-1.46666666666667,-4.073333333333331,,,,,4000000.0,0.0571428571428571,33,7,WAS,SG,13,192,6.8,7.7,0.12,0.33,0.55,0.0,0.0,23.04,63.36,105.6,0.0,0.0,SF,2.43,Wing,-0.76,-0.04,-0.8,0.29
acyqu01,2015-2016,-1.44,-2.7266666666666697,-1.96,-2.56,,,981348.0,0.0140192571428571,25,4,SAC,PF,59,876,-7.4,-5.9,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,805.92,70.08,PF,4.08,Big,-1.27,-0.99,-2.26,0.5
barneha02,2015-2016,-0.92,-0.8533333333333329,-1.96666666666667,-0.92,,,3873398.0,0.0553342571428571,23,4,GSW,SF,66,2042,10.2,-1.9,0.0,0.0,0.44,0.55,0.01,0.0,0.0,898.48,1123.1,20.42,PF,3.57,Wing,-0.17,-1.11,-1.28,2.47
bartowi01,2015-2016,-1.17333333333333,-0.666666666666667,0.793333333333333,-3.99333333333333,,,3333333.0,0.0476190428571429,25,4,DEN,SG,82,2353,-2.9,0.5,0.2,0.73,0.08,0.0,0.0,470.6,1717.69,188.24,0.0,0.0,SG,1.9,Wing,0.02,-1.73,-1.71,2.08
bealbr01,2015-2016,-1.6933333333333302,2.2333333333333303,1.4,1.9066666666666698,,,5694674.0,0.0813524857142857,22,4,WAS,SG,55,1708,-0.8,-0.6,0.02,0.76,0.21,0.01,0.0,34.16,1298.08,358.68,17.08,0.0,SG,2.21,Wing,0.29,-2.53,-2.24,0.99
crowdja01,2015-2016,2.93333333333333,3.12666666666667,-1.98666666666667,-0.10666666666666699,,,6000000.0,0.0857142857142857,25,4,BOS,SF,73,2308,4.7,3.5,0.0,0.01,0.77,0.22,0.0,0.0,23.08,1777.16,507.76,0.0,SF,3.21,Wing,1.21,1.79,3.0,9.28
davisan02,2015-2016,2.01333333333333,4.13333333333333,5.43333333333333,6.65333333333333,,,7070730.0,0.10101042857142899,22,4,NOP,C,61,2164,-4.6,-1.5,0.0,0.0,0.0,0.46,0.54,0.0,0.0,0.0,995.44,1168.56,C,4.54,Big,0.1,1.82,1.92,7.03
